"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
336915;2021-01-27;"quarta";"15:35:00";"RS";116;"269";"CANOAS";"Acumulo de água sobre o pavimento";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-29,95942501;-51,17608515;"SR-RS";"UOP01";"DEL01"
336916;2021-01-27;"quarta";"13:45:00";"RJ";40;"116";"DUQUE DE CAXIAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-22,73662299;-43,28858785;"SR-RJ";"UOP01";"DEL01"
336917;2021-01-27;"quarta";"14:25:00";"BA";410;"6.6";"RIBEIRA DO POMBAL";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-10,8437301;-38,57591894;"SR-BA";"UOP02";"DEL07"
336919;2021-01-27;"quarta";"11:55:00";"BA";116;"801.9";"VITORIA DA CONQUISTA";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-14,71363335;-40,60813782;"SR-BA";"UOP02";"DEL08"
336920;2021-01-27;"quarta";"14:30:00";"RJ";101;"327";"NITEROI";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,87117393;-43,15595099;"SR-RJ";"UOP02";"DEL02"
336922;2021-01-27;"quarta";"16:30:00";"PR";376;"467.5";"PONTA GROSSA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Não Informado";"Não";3;0;1;0;2;0;1;1;-25,003893;-50,359878;"SR-PR";"UAP01";"DEL03"
336923;2021-01-27;"quarta";"15:00:00";"SC";116;"206.8";"PONTE ALTA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Sim";5;0;5;0;0;0;5;2;-27,47883;-50,38058;"SR-SC";"UOP03";"DEL05"
336924;2021-01-27;"quarta";"15:10:00";"MG";262;"875";"CAMPO FLORIDO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-19,78014154;-48,50117611;"SR-MG";"UOP01";"DEL13"
336925;2021-01-27;"quarta";"14:50:00";"RJ";40;"61";"PETROPOLIS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;0;2;0;0;2;-22,40240833;-43,13786279;"SR-RJ";"UOP01";"DEL06"
336926;2021-01-27;"quarta";"17:15:00";"RN";101;"101.2";"PARNAMIRIM";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-5,88681084;-35,23143404;"SR-RN";"UOP01";"DEL01"
336927;2021-01-27;"quarta";"16:45:00";"SP";116;"61";"GUARATINGUETA";"Objeto estático sobre o leito carroçável";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;1;0;0;2;2;-22,79763613;-45,1674588;"SR-SP";"UOP01";"DEL08"
336928;2021-01-27;"quarta";"17:20:00";"PR";116;"39.9";"CAMPINA GRANDE DO SUL";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;1;-25,156168;-48,8613401;"SR-PR";"UOP02";"DEL01"
336929;2021-01-27;"quarta";"14:50:00";"GO";60;"14";"ALEXANIA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Não Informado";"Não";5;0;3;0;2;0;3;4;-16,11076121;-48,35503578;"SR-DF";"UOP02";"DEL01"
336930;2021-01-27;"quarta";"16:00:00";"PR";116;"153";"MANDIRITUBA";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;-25,83828364;-49,34173104;"SR-PR";"UOP03";"DEL01"
336931;2021-01-27;"quarta";"16:40:00";"SC";101;"136.9";"BALNEARIO CAMBORIU";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,008113;-48,617245;"SR-SC";"UOP03";"DEL04"
336932;2021-01-27;"quarta";"15:30:00";"RS";116;"40.3";"VACARIA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Sim";2;0;0;2;0;0;2;2;-28,51839098;-50,93942202;"SR-RS";"UOP03";"DEL05"
336933;2021-01-27;"quarta";"15:00:00";"MT";163;"631";"NOVA MUTUM";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-13,63806002;-56,03477674;"SR-MT";"UOP01";"DEL01"
336934;2021-01-27;"quarta";"11:20:00";"SC";282;"562.6";"NOVA ERECHIM";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-26,911108;-52,865475;"SR-SC";"UOP02";"DEL07"
336935;2021-01-27;"quarta";"18:00:00";"RJ";393;"170.3";"TRES RIOS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";1;0;1;0;0;0;1;1;-22,121623;-43,188198;"SR-RJ";"UOP01";"DEL06"
336936;2021-01-27;"quarta";"13:00:00";"AL";101;"43.9";"FLEXEIRAS";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-9,18600296;-35,78434108;"SR-AL";"UOP02";"DEL01"
336937;2021-01-27;"quarta";"13:00:00";"MA";226;"220";"TUNTUM";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-5,32077024;-44,62614906;"SR-MA";"UOP01";"DEL03"
336938;2021-01-27;"quarta";"18:20:00";"MG";365;"621";"UBERLANDIA";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-18,899944;-48,274197;"SR-MG";"UOP01";"DEL15"
336939;2021-01-27;"quarta";"18:05:00";"RS";290;"572";"ALEGRETE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";6;0;0;0;6;0;0;1;-29,829514;-55,70039;"SR-RS";"UOP02";"DEL13"
336940;2021-01-04;"segunda";"09:15:00";"MS";163;"256";"DOURADOS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-22,258688;-54,804028;"SR-MS";"UOP01";"DEL04"
336941;2021-01-27;"quarta";"18:40:00";"SC";101;"138.1";"BALNEARIO CAMBORIU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,02397426;-48,60761649;"SR-SC";"UOP03";"DEL04"
336943;2021-01-27;"quarta";"19:15:00";"RN";226;"4.1";"NATAL";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-5,81958019;-35,25969486;"SR-RN";"UOP02";"DEL01"
336944;2021-01-27;"quarta";"18:00:00";"MG";381;"451";"SABARA";"Velocidade Incompatível";"Engavetamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;2;0;1;3;-19,83832024;-43,8806931;"SR-MG";"UOP01";"DEL01"
336945;2021-01-27;"quarta";"17:40:00";"PI";343;"632";"FLORIANO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-6,9939;-43,304733;"SR-PI";"UOP01";"DEL03"
336946;2021-01-15;"sexta";"16:40:00";"PB";230;"156.8";"CAMPINA GRANDE";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Sim";2;0;1;0;1;0;1;2;-7,2693;-35,9138;"SR-PB";"UOP01";"DEL02"
336947;2021-01-27;"quarta";"18:30:00";"ES";101;"176.1";"LINHARES";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-19,59523801;-40,19835299;"SR-ES";"UOP01";"DEL04"
336948;2021-01-27;"quarta";"19:45:00";"PR";373;"260";"PRUDENTOPOLIS";"Demais falhas mecânicas ou elétricas";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;0;3;0;0;3;2;-25,20402995;-50,93289184;"SR-PR";"UAP01";"DEL03"
336949;2021-01-27;"quarta";"17:20:00";"AC";364;"124";"RIO BRANCO";"Desrespeitar a preferência no cruzamento";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-10,01152469;-67,79140099;"SR-AC";"UOP01";"DEL01"
336950;2021-01-27;"quarta";"19:25:00";"SC";101;"277.8";"IMBITUBA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;1;1;0;2;2;-28,15478103;-48,69265474;"SR-SC";"UOP03";"DEL02"
336951;2021-01-27;"quarta";"19:50:00";"SC";280;"57.2";"GUARAMIRIM";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;3;-26,47811421;-49,01259213;"SR-SC";"UOP03";"DEL03"
336952;2021-01-27;"quarta";"20:00:00";"CE";20;"410";"CAUCAIA";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-3,76999035;-38,67006282;"SR-CE";"UOP01";"DEL01"
336954;2021-01-27;"quarta";"19:00:00";"PI";316;"16";"TERESINA";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-5,23293685;-42,74590684;"SR-PI";"UOP02";"DEL01"
336956;2021-01-27;"quarta";"20:10:00";"SP";116;"51.5";"LORENA";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;3;0;0;0;3;2;-22,74157511;-45,09206392;"SR-SP";"UOP02";"DEL08"
336959;2021-01-27;"quarta";"19:30:00";"SC";282;"501.3";"XANXERE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Rotatória";"Sim";2;0;0;0;2;0;0;2;-26,882715;-52,381729;"SR-SC";"UOP01";"DEL07"
336960;2021-01-27;"quarta";"20:40:00";"SC";101;"208";"SAO JOSE";"Manobra de mudança de faixa";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;-27,60327979;-48,63201818;"SR-SC";"UOP01";"DEL01"
336962;2021-01-27;"quarta";"19:20:00";"RJ";101;"414";"MANGARATIBA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;1;0;0;3;0;0;1;-22,90390285;-43,87258001;"SR-RJ";"UOP04";"DEL01"
336964;2021-01-27;"quarta";"19:20:00";"MA";135;"10.7";"SAO LUIS";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;2;0;0;2;1;-2,655912;-44,28629098;"SR-MA";"UOP01";"DEL01"
336965;2021-01-27;"quarta";"21:35:00";"SC";101;"273.1";"IMBITUBA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-28,1359275;-48,69226456;"SR-SC";"UOP03";"DEL02"
336966;2021-01-27;"quarta";"18:45:00";"BA";242;"407";"SEABRA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-12,48501799;-41,73612099;"SR-BA";"UOP01";"DEL06"
336967;2021-01-27;"quarta";"21:20:00";"RJ";101;"568";"PARATY";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-23,17023697;-44,71037687;"SR-RJ";"UOP03";"DEL03"
336968;2021-01-27;"quarta";"14:40:00";"RO";364;"626";"ITAPUA DO OESTE";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-9,07230682;-63,3369;"SR-RO";"UOP03";"DEL03"
336969;2021-01-27;"quarta";"19:30:00";"MG";116;"579.5";"MANHUACU";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;-20,17836097;-42,18664844;"SR-MG";"UOP04";"DEL06"
336970;2021-01-27;"quarta";"14:00:00";"MG";116;"656.1";"SAO FRANCISCO DO GLORIA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,75167035;-42,29404103;"SR-MG";"UOP03";"DEL07"
336971;2021-01-27;"quarta";"20:55:00";"MG";262;"31.1";"REDUTO";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,2532742;-41,992629;"SR-MG";"UOP04";"DEL06"
336972;2021-01-27;"quarta";"22:15:00";"PB";230;"191.3";"POCINHOS";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-7,1331;-36,1616;"SR-PB";"UOP02";"DEL02"
336973;2021-01-27;"quarta";"22:30:00";"PR";376;"178.8";"MARINGA";"Velocidade Incompatível";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Ignorado";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;2;-23,4192146;-51,91293985;"SR-PR";"UOP01";"DEL09"
336974;2021-01-27;"quarta";"20:05:00";"MG";116;"459.5";"ENGENHEIRO CALDAS";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-19,22520501;-42,05823777;"SR-MG";"UOP02";"DEL06"
336975;2021-01-27;"quarta";"22:45:00";"BA";235;"60";"JEREMOABO";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";1;1;0;0;0;0;0;1;-10,08929173;-38,18273974;"SR-SE";"UOP02";"DEL01"
